1,2,5,A,B,C
"[0, 28, 67]",0.005269383903098857,-1.558409957093236,0,28,67
"[0, 37, 54]",0.0011392926601624226,-0.6452796288829994,0,37,54
"[0, 37, 58]",0.0027575947604655203,-2.167392521845528,0,37,58
"[0, 39, 44]",0.008379000461592567,-1.6019979114584968,0,39,44
"[0, 39, 47]",0.006262335931830492,-4.3825097501640835,0,39,47
"[0, 39, 55]",0.0023209869678494674,-5.126556334485327,0,39,55
"[0, 39, 56]",0.022365614333530726,-4.237798772602215,0,39,56
"[0, 39, 58]",0.019070736653394583,-0.5884324278884954,0,39,58
"[0, 39, 61]",0.011899833153587587,-1.094477478166624,0,39,61
"[0, 41, 53]",0.04751300445895426,-0.7802708905462943,0,41,53
"[0, 41, 66]",0.0044296463353288035,-2.0902057364312085,0,41,66
"[0, 42, 46]",0.01707252318825321,-4.940798592146824,0,42,46
"[0, 42, 49]",0.002076158364608816,-2.404455590602785,0,42,49
"[0, 42, 50]",0.0077051521549158794,-3.7200759321963965,0,42,50
"[0, 42, 61]",0.017396714829567717,-2.701268447079705,0,42,61
"[0, 46, 47]",0.04479661569134999,-6.2351279141565605,0,46,47
"[0, 46, 56]",0.06002946830460493,-5.693942943103316,0,46,56
"[0, 46, 58]",0.025151173984196917,-6.433694876775298,0,46,58
"[0, 47, 54]",0.004672792076227137,-4.095945412973293,0,47,54
"[0, 47, 67]",0.0015665792975714493,-2.3073861739476165,0,47,67
"[0, 49, 54]",0.0035022056098619712,-2.9180334319049974,0,49,54
"[0, 49, 65]",0.0004883695413988084,-2.7268071985959983,0,49,65
"[0, 50, 61]",0.015068045176510019,-4.665719460767882,0,50,61
"[0, 56, 58]",0.004986119861463861,-3.625372926361116,0,56,58
"[0, 56, 61]",0.020626419608594283,-2.8505963757887445,0,56,61
"[0, 56, 65]",0.0016894230197926315,-6.004134657409175,0,56,65
"[1, 2, 9]",0.002337882060425061,-1.7443908372614665,1,2,9
"[1, 2, 35]",0.0017173529474915233,-1.9443526732308316,1,2,35
"[1, 2, 39]",0.002581469233238264,-0.5419227025340199,1,2,39
"[1, 2, 65]",0.0033731318280628914,-3.9044506255852633,1,2,65
"[1, 3, 20]",0.0009135809359831963,-2.938066094839492,1,3,20
"[1, 3, 37]",0.0016071798348779546,-2.9798994960971785,1,3,37
"[1, 3, 38]",0.018059332862899482,-1.4188993912479848,1,3,38
"[1, 3, 60]",0.00017269738934741,-2.2810977954686216,1,3,60
"[1, 4, 39]",0.013006899736239724,-0.4310153309041596,1,4,39
"[1, 4, 57]",0.002209604125930831,-1.2582791087956906,1,4,57
"[1, 4, 64]",0.013044142779116941,-6.044079603901143,1,4,64
"[1, 5, 14]",0.00022736525751348218,-0.9237703779247006,1,5,14
"[1, 5, 15]",0.016802056895935488,-1.3785877025099822,1,5,15
"[1, 5, 18]",0.010973360118605195,-3.8517481990438407,1,5,18
"[1, 5, 19]",0.03861278837359214,-2.4902978251923287,1,5,19
"[1, 5, 20]",0.00714990014226229,-5.169242205609581,1,5,20
"[1, 5, 36]",0.0022054762383360575,-2.5310085639270934,1,5,36
"[1, 9, 25]",0.0031185255787901764,-2.8203068074659434,1,9,25
"[1, 9, 37]",0.002648897883104645,-1.6556724682751165,1,9,37
"[1, 9, 53]",0.006040477929581664,-2.92861150626166,1,9,53
"[1, 14, 18]",0.014795556473870885,-3.6651966210725777,1,14,18
"[1, 14, 39]",0.006147729502992155,-1.1107395324379397,1,14,39
"[1, 14, 42]",0.00011604000800685005,-0.9012075848750314,1,14,42
"[1, 14, 44]",0.001035281003622678,-0.9223340448595536,1,14,44
"[1, 14, 64]",0.026092086331720072,-3.823102048570373,1,14,64
"[1, 14, 69]",0.009809151775447124,-2.7112656408845304,1,14,69
"[1, 15, 44]",0.0012280747262834446,-0.24460128540188464,1,15,44
"[1, 17, 18]",0.0033771573835846033,-2.5223280450747474,1,17,18
"[1, 17, 26]",0.00017330573241682644,-0.7022089536164877,1,17,26
"[1, 17, 44]",0.0050032516174304395,-1.6930170777461946,1,17,44
"[1, 17, 59]",0.007253900387467914,-5.78358978808937,1,17,59
"[1, 17, 65]",0.003148109620674233,-4.220244104185529,1,17,65
"[1, 17, 69]",0.0188998974300297,-5.169229410521393,1,17,69
"[1, 18, 35]",0.013744690866734641,-2.528642666309316,1,18,35
"[1, 18, 42]",0.033527098797257814,-0.17349284226528994,1,18,42
"[1, 18, 51]",0.01666640588485805,-2.5516370250234437,1,18,51
"[1, 18, 60]",0.008224074279518583,-3.0978649133209264,1,18,60
"[1, 19, 25]",0.014227014571790863,-2.83846353881723,1,19,25
"[1, 19, 31]",0.00828409656998741,-1.0359619954618182,1,19,31
"[1, 19, 34]",0.004358553105723517,-2.096815544984537,1,19,34
"[1, 19, 39]",0.00968489917787409,-2.370103020864448,1,19,39
"[1, 19, 48]",0.0014100549886395116,-3.868906312189015,1,19,48
"[1, 19, 56]",0.005206002492900648,-3.6939786961814964,1,19,56
"[1, 19, 58]",0.043573911425641,-3.7424151674700568,1,19,58
"[1, 19, 65]",0.018280139919823368,-5.23303926836905,1,19,65
"[1, 20, 39]",0.014140107035547203,-2.5067233579064383,1,20,39
"[1, 20, 60]",0.020791141745274213,-4.068046395302535,1,20,60
"[1, 20, 64]",0.015892071554584043,-0.9589814669702968,1,20,64
"[1, 22, 27]",0.007308301420691216,-6.201293463211178,1,22,27
"[1, 22, 35]",0.017514049263376973,-3.344989168843547,1,22,35
"[1, 22, 37]",0.010472125505736344,-1.7350746876869798,1,22,37
"[1, 22, 42]",0.00890173064753041,-3.5223034134995608,1,22,42
"[1, 22, 59]",0.009570495535767186,-1.6800112775380978,1,22,59
"[1, 22, 60]",0.02631232022281576,-2.1449444120904744,1,22,60
"[1, 22, 65]",0.009656801898159241,-4.301282761371782,1,22,65
"[1, 25, 53]",0.0027428451490498465,-1.400549030269758,1,25,53
"[1, 25, 59]",0.0008009417533503706,-1.2058101648509771,1,25,59
"[1, 26, 38]",0.007750283665300306,-1.3030801440746007,1,26,38
"[1, 26, 42]",0.06048722965137615,-4.157015280897402,1,26,42
"[1, 26, 48]",0.01625048557932845,-4.456216426598738,1,26,48
"[1, 26, 59]",0.013268937641546723,-4.663949303215485,1,26,59
"[1, 27, 31]",0.008163272429701125,-1.7382739728604657,1,27,31
"[1, 27, 37]",0.03687036114271899,-1.5351629632567543,1,27,37
"[1, 27, 51]",0.017299092922471244,-6.189807306364127,1,27,51
"[1, 27, 53]",0.014127275450964762,-6.129213639060608,1,27,53
"[1, 27, 58]",0.013128579836950543,-5.602103410752861,1,27,58
"[1, 31, 59]",0.00035776765644619183,-0.6828792577486241,1,31,59
"[1, 34, 36]",0.018192304015161604,-5.317248566983847,1,34,36
"[1, 34, 58]",0.007040992204117393,-3.8574282797357617,1,34,58
"[1, 35, 57]",0.014621178579891196,-4.066575491665927,1,35,57
"[1, 35, 60]",0.0004987880833762003,-0.9654994266031808,1,35,60
"[1, 36, 38]",0.0037313017781817853,-0.7296489193413951,1,36,38
"[1, 36, 53]",0.02024802608459617,-4.53786313468035,1,36,53
"[1, 36, 60]",0.009698617604543335,-2.3725581704302527,1,36,60
"[1, 36, 64]",0.009141279512372029,-5.00775951296196,1,36,64
"[1, 37, 49]",0.00010836964137516564,-0.3021696289673628,1,37,49
"[1, 37, 58]",0.0043904388144555846,-2.4392126921808046,1,37,58
"[1, 37, 59]",0.005215032418091911,-0.8438340870983474,1,37,59
"[1, 37, 69]",0.02076965088933654,-0.2108926866652752,1,37,69
"[1, 39, 55]",0.010330416993815391,-4.38595129760829,1,39,55
"[1, 42, 49]",0.0003884118067010636,-1.26817626215907,1,42,49
"[1, 42, 57]",0.0007970181219075064,0.013837153881894436,1,42,57
"[1, 42, 60]",0.017065716120309788,-2.7317520582000583,1,42,60
"[1, 42, 69]",0.0065279511699362,-2.1670488149526896,1,42,69
"[1, 44, 51]",0.007380355790593692,-3.0198683617448565,1,44,51
"[1, 48, 49]",0.0003551251638980748,-2.8333745193916684,1,48,49
"[1, 48, 58]",0.006348123127852408,-0.3152455600816646,1,48,58
"[1, 48, 69]",0.013636808991501008,-2.0983862912533957,1,48,69
"[1, 51, 58]",0.030139331458655414,-1.14845026285187,1,51,58
"[1, 51, 59]",0.012622442630495362,-3.4177487920925533,1,51,59
"[1, 53, 65]",0.006797927987947335,-5.116261785162344,1,53,65
"[1, 55, 60]",0.004997985239647581,-5.431812039471407,1,55,60
"[1, 57, 69]",0.00014056022284339282,-3.643428734487269,1,57,69
"[2, 3, 19]",0.01249260000930447,-1.9498536350723723,2,3,19
"[2, 3, 38]",0.005399842177038666,-4.494476640043281,2,3,38
"[2, 4, 6]",0.002873314628845189,-6.204077169032593,2,4,6
"[2, 4, 24]",0.028198447812891683,-4.631948788829686,2,4,24
"[2, 4, 42]",0.006095868404180843,-2.526162084375644,2,4,42
"[2, 4, 60]",0.0010794871601301325,-1.4178032967388783,2,4,60
"[2, 4, 65]",0.0014744908957645864,-3.3623512953621,2,4,65
"[2, 5, 37]",0.00115892071484238,-0.6294235750375996,2,5,37
"[2, 6, 16]",0.01936801853559244,-7.333138910227658,2,6,16
"[2, 6, 33]",0.0009961855956366814,-0.6957264548835995,2,6,33
"[2, 6, 53]",0.0015075857750256351,-3.4078776258294314,2,6,53
"[2, 9, 11]",0.0036290027503363227,-1.3180616510283372,2,9,11
"[2, 9, 13]",0.0014703993827101837,-1.4547532406580927,2,9,13
"[2, 9, 14]",0.010324494965492191,-1.2975302772100539,2,9,14
"[2, 9, 16]",0.00782841225319037,-3.1216001240229936,2,9,16
"[2, 9, 24]",0.015697144537644758,-3.1816886923879366,2,9,24
"[2, 9, 37]",0.021343642971275858,-0.3531011381298015,2,9,37
"[2, 9, 43]",0.005602919503818614,-1.3282720334718547,2,9,43
"[2, 11, 16]",0.027493102154113998,-6.24252928002613,2,11,16
"[2, 11, 38]",0.006845662087328806,-2.061216590464994,2,11,38
"[2, 11, 51]",0.005318721472586436,-1.4605379564090408,2,11,51
"[2, 13, 17]",0.006527564188886076,-1.3928502149370772,2,13,17
"[2, 13, 19]",0.0631289125007383,-1.0076019101638636,2,13,19
"[2, 13, 39]",0.021643786294070204,-0.7425450690973889,2,13,39
"[2, 13, 65]",0.013064808318286571,-0.8243017391937109,2,13,65
"[2, 14, 35]",0.008945804524214526,-0.7251271002201491,2,14,35
"[2, 14, 38]",0.002491846428924169,-3.1904194019301078,2,14,38
"[2, 14, 46]",0.0008617547791060369,-1.4528257979212995,2,14,46
"[2, 14, 66]",0.01390410831363998,-0.7039436629134244,2,14,66
"[2, 16, 24]",0.013263519768654808,-0.9180103161043612,2,16,24
"[2, 16, 37]",0.055516083129642416,-1.6549109246788127,2,16,37
"[2, 16, 38]",0.07732653787854787,-6.734599811624618,2,16,38
"[2, 16, 39]",0.02975240472560818,-3.3037750328613567,2,16,39
"[2, 16, 42]",0.03913786496646556,-4.484097426724532,2,16,42
"[2, 16, 66]",0.020279649856033248,-4.955209305403223,2,16,66
"[2, 17, 19]",0.0272411471472261,-1.0359852116392538,2,17,19
"[2, 17, 24]",0.001734974393688058,-4.63801611198047,2,17,24
"[2, 17, 60]",0.0037568748381501147,-0.920220247716486,2,17,60
"[2, 19, 35]",0.012405767236979356,-1.8784384641342198,2,19,35
"[2, 19, 69]",0.0007293678636309031,-1.2401747820827076,2,19,69
"[2, 30, 42]",0.009542887424271522,-0.5269070026188558,2,30,42
"[2, 30, 43]",0.012588792890392627,-1.6703809295569518,2,30,43
"[2, 33, 46]",0.0019665580880145308,-5.372538441224211,2,33,46
"[2, 33, 51]",0.0003894691977308657,-3.9053885245906748,2,33,51
"[2, 33, 53]",0.000840456679110041,-2.5744446697244,2,33,53
"[2, 35, 38]",0.014839882822022732,-7.4099407538047055,2,35,38
"[2, 37, 51]",0.014442445131798131,-0.3045150112378311,2,37,51
"[2, 38, 46]",0.009777068014605823,-4.056096345636006,2,38,46
"[2, 38, 51]",0.0188579006757897,-1.7427783468610798,2,38,51
"[2, 38, 60]",0.02487517414681836,-1.5103850847921618,2,38,60
"[2, 42, 51]",0.0017944931042829374,-0.36790647103625984,2,42,51
"[2, 43, 51]",0.01779835138772226,-0.44127928263800703,2,43,51
"[2, 51, 65]",0.0037371139276457296,-0.7807588909644725,2,51,65
"[2, 65, 66]",0.00017870335364149055,-1.1528406395488866,2,65,66
"[2, 66, 69]",0.0022315701940350623,-1.6861752847438662,2,66,69
"[3, 5, 19]",0.00621831020096286,-3.587564107715536,3,5,19
"[3, 5, 37]",0.06696764567675635,-4.036813959943636,3,5,37
"[3, 5, 38]",0.046246398370794806,-1.3396550255366444,3,5,38
"[3, 5, 62]",0.0002633672101244098,-5.797251954647287,3,5,62
"[3, 10, 20]",0.005500958678980355,-3.013263054126797,3,10,20
"[3, 10, 22]",0.012575896695952677,-2.2200259340764994,3,10,22
"[3, 10, 37]",0.00899533522274867,-0.0981584270896576,3,10,37
"[3, 10, 61]",0.0005410477875552566,-5.111223053175747,3,10,61
"[3, 11, 31]",0.007610121320543547,-5.227698865443959,3,11,31
"[3, 11, 44]",0.0013010122179666688,-0.6794517248461887,3,11,44
"[3, 11, 51]",0.001247812629327678,-2.0810758192341776,3,11,51
"[3, 11, 62]",0.02311694382080269,-3.3404644605249523,3,11,62
"[3, 13, 22]",0.01109365066792707,-4.1408367317856065,3,13,22
"[3, 13, 56]",0.0019060843993783168,-0.7667374677845871,3,13,56
"[3, 13, 68]",0.0012747332367520632,-0.6686768613935214,3,13,68
"[3, 14, 19]",0.005513506724565201,-1.560321234612971,3,14,19
"[3, 14, 50]",0.0023648693588108733,-2.115685781898492,3,14,50
"[3, 14, 63]",0.005235959970102731,-4.048066349535752,3,14,63
"[3, 14, 66]",0.021911954030260725,-1.2372828531705444,3,14,66
"[3, 19, 34]",0.011544891560266527,-7.189407440574549,3,19,34
"[3, 19, 56]",0.0004966962454008425,-0.5413494445351859,3,19,56
"[3, 20, 37]",0.003542746608519215,-2.9472099319780654,3,20,37
"[3, 20, 50]",0.0007987397460499871,-1.8604978300243864,3,20,50
"[3, 20, 52]",0.004615174341798644,-2.6163365824693017,3,20,52
"[3, 20, 60]",0.035683352955988436,-1.4333822891740624,3,20,60
"[3, 22, 31]",0.0021228155991280203,-2.35677186099333,3,22,31
"[3, 22, 51]",0.023439158753286424,-4.829412497999171,3,22,51
"[3, 22, 52]",0.023454761362221962,-1.890662510423056,3,22,52
"[3, 22, 56]",0.020959110353930062,-3.6349027572477937,3,22,56
"[3, 22, 63]",0.04752667747380356,-3.619740353386829,3,22,63
"[3, 22, 68]",0.003248121524334771,-2.612820603265673,3,22,68
"[3, 25, 34]",0.01968723598687544,-5.209066439903422,3,25,34
"[3, 25, 44]",0.0006564148425022415,-0.6521102141646935,3,25,44
"[3, 25, 51]",0.003302478086922755,-0.6280990785792131,3,25,51
"[3, 25, 67]",0.0017063740243254044,-4.11837008924247,3,25,67
"[3, 31, 41]",0.009719340770766879,-2.8940026801137613,3,31,41
"[3, 31, 50]",0.003251419372896329,-0.5931525192593696,3,31,50
"[3, 31, 66]",0.010284314029304813,-3.8840089705979466,3,31,66
"[3, 34, 68]",0.017023997553339457,-3.6613633526114557,3,34,68
"[3, 37, 68]",0.002545353432640573,-1.6570166457081292,3,37,68
"[3, 37, 69]",0.01262973954564423,-5.345063495007516,3,37,69
"[3, 38, 69]",0.01604859095108269,-0.8723603601148513,3,38,69
"[3, 41, 52]",0.009713553039010723,-1.4489955145214566,3,41,52
"[3, 41, 66]",0.02576661148258295,-2.3975026578168017,3,41,66
"[3, 44, 45]",0.013561265586763807,-1.9527017279063017,3,44,45
"[3, 44, 50]",0.0037343185059848147,-1.214534815356231,3,44,50
"[3, 44, 60]",0.0038176081991727,-1.6190641302731308,3,44,60
"[3, 50, 61]",0.008572873798129361,-2.675144521627725,3,50,61
"[3, 50, 68]",0.02428011907531833,-3.2769767051334,3,50,68
"[3, 51, 62]",0.00032794414707821505,-1.1051317273357155,3,51,62
"[3, 52, 60]",0.003430732242035045,-2.720112972454817,3,52,60
"[3, 52, 66]",0.007143167640783425,-4.454875617332043,3,52,66
"[3, 52, 67]",0.0008242281690009157,-5.76762239824805,3,52,67
"[3, 52, 68]",0.0011269846352489027,-2.0904297173361077,3,52,68
"[3, 56, 62]",0.0013822297661557376,-0.4496629966702841,3,56,62
"[3, 60, 67]",0.01170921239616725,-1.8705374402133828,3,60,67
"[3, 62, 67]",0.005039496990784227,-2.141566892953481,3,62,67
"[3, 63, 68]",0.0020873957806239896,-5.9535047411259745,3,63,68
"[3, 66, 67]",0.0014168501958666231,-0.561553757091148,3,66,67
"[4, 5, 24]",0.043827279182252266,-4.733077032579258,4,5,24
"[4, 6, 12]",0.0006463414210445916,-5.183935665876447,4,6,12
"[4, 6, 39]",0.029809923893501417,-3.61552763948952,4,6,39
"[4, 6, 41]",0.001447701973969188,-4.613707443100066,4,6,41
"[4, 6, 64]",0.02016021264604756,-4.837863591827526,4,6,64
"[4, 7, 15]",0.001901862235505662,-6.329352650184913,4,7,15
"[4, 7, 24]",0.04393454415588795,-5.7003334792983535,4,7,24
"[4, 7, 40]",0.013278050875430023,-4.120920048653677,4,7,40
"[4, 7, 58]",0.015042919553971872,-3.780543977273595,4,7,58
"[4, 9, 14]",0.002242296973882091,-2.5848436393696157,4,9,14
"[4, 9, 28]",0.0008717848943820978,-5.823150962959326,4,9,28
"[4, 9, 39]",0.004435156715645955,-4.664513074492792,4,9,39
"[4, 9, 42]",0.0046848192285296325,-3.6553539365111045,4,9,42
"[4, 9, 62]",0.044854504423923164,-3.9900601132988456,4,9,62
"[4, 12, 64]",0.0020065934802034908,-4.976007022125248,4,12,64
"[4, 14, 28]",0.009151853740061321,-5.468160620745836,4,14,28
"[4, 14, 35]",0.0046147785513859785,-3.245983334521295,4,14,35
"[4, 14, 38]",0.0009594079124296568,-3.2651612590632015,4,14,38
"[4, 14, 42]",0.011605973292604843,-5.115002129426267,4,14,42
"[4, 14, 58]",0.011318748667712935,-1.6690918847753724,4,14,58
"[4, 15, 16]",0.006234174740794246,-3.7396440089542047,4,15,16
"[4, 15, 25]",0.002036595310956516,-4.607125702009069,4,15,25
"[4, 15, 60]",0.011715138368338296,-2.344825976232656,4,15,60
"[4, 15, 61]",0.010339732184148891,-2.34585229112372,4,15,61
"[4, 16, 31]",0.015336064609395187,-5.030646478343667,4,16,31
"[4, 16, 38]",0.007568584234335526,-1.6761763453693472,4,16,38
"[4, 16, 39]",0.0014244795153608547,-3.0504032672414976,4,16,39
"[4, 16, 41]",0.004193024342828451,-3.00141493251145,4,16,41
"[4, 21, 39]",0.019389979285909336,-3.4902543810706845,4,21,39
"[4, 23, 39]",0.006843425389188128,-1.1235634683470366,4,23,39
"[4, 23, 64]",0.0005969315931475598,-1.3391025482458438,4,23,64
"[4, 24, 25]",0.017428403452416218,-5.646120552673611,4,24,25
"[4, 24, 29]",0.01512963874336984,-6.1309112755077955,4,24,29
"[4, 24, 41]",0.011523659849782377,-4.832537049860148,4,24,41
"[4, 24, 58]",0.008832002537584316,-2.5983310921167795,4,24,58
"[4, 24, 61]",0.06076916110801519,-3.871756176832795,4,24,61
"[4, 24, 64]",0.03879644153631728,-4.5501601943041505,4,24,64
"[4, 25, 35]",0.0037751967021434204,-2.559567420402759,4,25,35
"[4, 25, 40]",0.04699075498824292,-2.5343298876257623,4,25,40
"[4, 25, 56]",0.03775478256651192,-2.4686361303091644,4,25,56
"[4, 25, 67]",0.0062326619079973895,-2.334648869116233,4,25,67
"[4, 28, 35]",0.01746153288318496,-4.1011374670573995,4,28,35
"[4, 28, 39]",0.02923939936012548,-3.1497238099558693,4,28,39
"[4, 28, 48]",0.025945284839360323,-3.415681827930517,4,28,48
"[4, 28, 57]",0.09402482950103468,-5.367145489573601,4,28,57
"[4, 28, 60]",0.007255147765238606,-5.830618523896452,4,28,60
"[4, 28, 62]",0.019023131681146388,-6.92040721778154,4,28,62
"[4, 29, 39]",0.010559401199707885,-4.165661839382382,4,29,39
"[4, 31, 42]",0.0022970795629026646,-3.733122739885353,4,31,42
"[4, 35, 56]",0.045306615260471465,-0.3797678339144071,4,35,56
"[4, 35, 57]",0.015381177728109072,-2.8117468858989656,4,35,57
"[4, 35, 67]",0.0003043251836731377,-3.2649570595078434,4,35,67
"[4, 38, 57]",0.0014314732152826012,-1.8696619286452536,4,38,57
"[4, 39, 41]",0.003974306076973913,-1.7322210072734947,4,39,41
"[4, 39, 42]",0.004206255835892814,-2.956802442107953,4,39,42
"[4, 40, 64]",0.022362445876133983,-2.20217484637711,4,40,64
"[4, 42, 48]",0.016882104412361525,-3.0290775225068987,4,42,48
"[4, 42, 61]",0.051753640858464345,-2.5310207166126983,4,42,61
"[4, 42, 62]",0.027084250923815348,-3.2691350531953973,4,42,62
"[4, 46, 56]",0.011984559358427507,-4.8628891298467884,4,46,56
"[4, 48, 58]",0.01512670980907574,-3.8751367005508968,4,48,58
"[4, 56, 58]",0.01695707603430767,-2.53569118541266,4,56,58
"[4, 56, 60]",0.004594023892683818,-2.2788298722637634,4,56,60
"[4, 56, 61]",0.044775465113397014,-1.7907271611707074,4,56,61
"[4, 58, 62]",0.027352577005186653,-4.3102153512970816,4,58,62
"[4, 60, 67]",0.0008792068259397808,-1.1086242109090028,4,60,67
"[4, 61, 62]",0.00920276349066685,-5.618359043724,4,61,62
"[5, 6, 12]",0.005417027910471849,-1.2117718798811867,5,6,12
"[5, 8, 23]",0.01282817649656072,-3.7977647771868632,5,8,23
"[5, 8, 57]",0.0004466767045367213,-1.1898876936862877,5,8,57
"[5, 9, 24]",0.02247141368334983,-3.552885185142305,5,9,24
"[5, 9, 37]",0.05676141529254782,-1.9630077600062343,5,9,37
"[5, 9, 55]",0.020230588261595985,-3.6243403795541376,5,9,55
"[5, 10, 20]",0.003665361612017729,-0.17364551300299969,5,10,20
"[5, 10, 22]",0.0037747869839153923,-3.883217302827625,5,10,22
"[5, 10, 38]",0.002512547729143022,-1.2220994278387138,5,10,38
"[5, 11, 12]",0.00289509405018955,-0.5005671677096046,5,11,12
"[5, 11, 15]",0.029122966521546563,-3.9139689553416055,5,11,15
"[5, 11, 37]",0.01159869571474204,-1.1597474731920543,5,11,37
"[5, 11, 38]",0.005313721808862236,-0.3453727759593903,5,11,38
"[5, 11, 56]",0.0015121822033017946,-1.5942535350773324,5,11,56
"[5, 12, 20]",0.002030094691967229,-0.7274285217170009,5,12,20
"[5, 12, 36]",0.0021414090939451138,-0.5792550931265517,5,12,36
"[5, 14, 20]",0.005620475535318834,-0.2844277044652195,5,14,20
"[5, 14, 55]",0.012269962291049432,-5.386847838004282,5,14,55
"[5, 15, 54]",0.0019109850211243124,-4.7011349954830814,5,15,54
"[5, 18, 54]",0.0013839587322163937,-0.739166565032594,5,18,54
"[5, 18, 57]",0.014548143772148752,-2.1304731468430465,5,18,57
"[5, 19, 22]",0.0036474310137779814,-4.3470624764163235,5,19,22
"[5, 19, 56]",0.006707376103223652,-2.0630312166032283,5,19,56
"[5, 20, 49]",0.00017205526090089044,-0.8404956245126254,5,20,49
"[5, 20, 55]",0.021747585453780114,-1.253529808723295,5,20,55
"[5, 20, 66]",0.005185355810532537,-0.7382818703934646,5,20,66
"[5, 21, 48]",0.0009913673908418217,-0.5647576424523066,5,21,48
"[5, 22, 24]",0.005576895273495378,-2.416822691079052,5,22,24
"[5, 22, 37]",0.037611545547795486,-0.6259293254727751,5,22,37
"[5, 22, 49]",0.0012300058568232664,-3.701694089790916,5,22,49
"[5, 22, 57]",0.011303647961330895,-3.674903043092566,5,22,57
"[5, 23, 30]",0.008203717049252695,-2.407589130840869,5,23,30
"[5, 23, 38]",0.01481897484721068,-0.20086142615144809,5,23,38
"[5, 23, 54]",0.010971241244628664,-0.29533671163425623,5,23,54
"[5, 23, 66]",0.024517467547470046,-3.0837283466620065,5,23,66
"[5, 24, 31]",0.0010557679450290552,-0.7272775353373682,5,24,31
