1,2,5,A,B,C
"[0, 20, 65]",0.048049382914223136,-1.9093847226164808,0,20,65
"[0, 20, 67]",0.2364169544976275,12.923398876725356,0,20,67
"[0, 21, 39]",0.0916733743212939,-3.632216791760357,0,21,39
"[0, 21, 42]",0.02204487517365904,-0.25239460383860995,0,21,42
"[0, 21, 46]",0.003216182706296605,-5.545306633249083,0,21,46
"[0, 21, 53]",0.021744174994498325,-0.34184293862758075,0,21,53
"[0, 21, 56]",0.0916733743212939,-8.171336374656784,0,21,56
"[0, 21, 61]",0.036904029930512776,0.4283900625422099,0,21,61
"[0, 21, 65]",0.003216182706296661,-6.111398682887117,0,21,65
"[0, 21, 66]",0.1728966296892449,-3.2144138474026502,0,21,66
"[0, 21, 67]",0.036904029930512665,0.3639573757593091,0,21,67
"[0, 24, 41]",0.0220448751736594,1.6161819640463015,0,24,41
"[0, 24, 44]",0.0961689608970578,-0.12752066660499484,0,24,44
"[0, 24, 61]",0.048049382914223164,1.0582125059550975,0,24,61
"[0, 24, 65]",0.048049382914223136,0.6270381977601875,0,24,65
"[0, 24, 66]",0.0961689608970578,-2.7007710341879894,0,24,66
"[0, 28, 39]",0.008200944892673177,-0.07242201293860973,0,28,39
"[0, 28, 42]",0.004911270168153699,0.4667253616872453,0,28,42
"[0, 28, 46]",0.13980061227195092,-1.6853741978291057,0,28,46
"[0, 28, 47]",0.22068216945808408,8.174820549346293,0,28,47
"[0, 28, 53]",0.2047700770687856,9.007451548650858,0,28,53
"[0, 28, 55]",0.050450435987783884,0.31893474786343434,0,28,55
"[0, 28, 58]",0.008200944892672701,-0.6566583167632309,0,28,58
"[0, 28, 65]",0.03262300690193424,-1.038147166669455,0,28,65
"[0, 28, 66]",0.2206821694580842,1.4128909857305505,0,28,66
"[0, 28, 67]",0.220682169458084,11.242437256376212,0,28,67
"[0, 37, 39]",0.04804938291422317,-3.960822089200935,0,37,39
"[0, 37, 44]",0.0961689608970572,-12.78256776043512,0,37,44
"[0, 37, 49]",0.06722778182300662,-17.59309153602814,0,37,49
"[0, 37, 54]",0.048049382914222886,0.03867459307676668,0,37,54
"[0, 37, 58]",0.04804938291422317,-5.533825060232237,0,37,58
"[0, 37, 61]",0.03641786256307978,-20.312219895219084,0,37,61
"[0, 39, 44]",0.04804938291422276,-2.6836314271085264,0,39,44
"[0, 39, 46]",0.15605832387640453,-0.8580938887540839,0,39,46
"[0, 39, 47]",0.03690402993051282,1.486009038613911,0,39,47
"[0, 39, 55]",0.06643797943622559,-5.4294141290817555,0,39,55
"[0, 39, 56]",0.03690402993051287,-1.2655996279192756,0,39,56
"[0, 39, 58]",0.2364169544976281,10.370220798202057,0,39,58
"[0, 39, 61]",0.2364169544976281,10.64635677719741,0,39,61
"[0, 39, 67]",0.15605832387640475,-2.4917055535650547,0,39,67
"[0, 41, 53]",0.03262300690193421,0.6715133327365743,0,41,53
"[0, 41, 55]",0.08079858721898232,-6.9738056835945175,0,41,55
"[0, 41, 65]",0.09616896089705812,-2.126318945007692,0,41,65
"[0, 41, 66]",0.1513878188659975,5.635643789339037,0,41,66
"[0, 42, 46]",0.0480493829142231,-0.32172871284221216,0,42,46
"[0, 42, 49]",0.04804938291422328,-4.858279972477083,0,42,49
"[0, 42, 50]",0.15138781886599725,1.6864058287511747,0,42,50
"[0, 42, 61]",0.23641695449762784,7.36313165444261,0,42,61
"[0, 42, 67]",0.23641695449762765,8.661269954604428,0,42,67
"[0, 44, 56]",0.048049382914222886,-2.1075795286830914,0,44,56
"[0, 44, 58]",0.048049382914223074,0.3142437615636098,0,44,58
"[0, 44, 61]",0.048049382914222886,-1.48945607508335,0,44,61
"[0, 44, 65]",0.09616896089705786,-3.329459045558107,0,44,65
"[0, 46, 47]",0.04804938291422305,0.6852638933935395,0,46,47
"[0, 46, 56]",0.048049382914223185,-2.4071175069150956,0,46,56
"[0, 46, 58]",0.048049382914223185,0.4547642777637186,0,46,58
"[0, 46, 65]",0.04229342403762438,-5.0663420088893565,0,46,65
"[0, 46, 66]",0.048049382914223164,-1.1253530915410437,0,46,66
"[0, 47, 53]",0.22068216945808425,5.67824974774522,0,47,53
"[0, 47, 54]",0.04804938291422328,2.9686747357723413,0,47,54
"[0, 47, 61]",0.2364169544976279,9.806351050535511,0,47,61
"[0, 47, 66]",0.2364169544976281,6.334292393406331,0,47,66
"[0, 47, 67]",0.0369040299305126,1.0955487979817526,0,47,67
"[0, 49, 54]",0.2269732583984653,5.7818964567480835,0,49,54
"[0, 49, 55]",0.06643797943622559,-3.4490080536819825,0,49,55
"[0, 49, 58]",0.15605832387640498,-7.9799491687323965,0,49,58
"[0, 49, 65]",0.04804938291422303,-0.8201669016643253,0,49,65
"[0, 50, 55]",0.028670755278824987,-9.927007121107348,0,50,55
"[0, 50, 61]",0.2364169544976276,2.080983138972897,0,50,61
"[0, 53, 54]",0.00491127016815365,1.3839455422844928,0,53,54
"[0, 53, 55]",0.0504504359877838,-7.431937484284996,0,53,55
"[0, 53, 56]",0.2206821694580842,1.7578891423458851,0,53,56
"[0, 53, 58]",0.1398006122719513,-3.4274271069592324,0,53,58
"[0, 53, 65]",0.032623006901934315,0.2850087991729522,0,53,65
"[0, 54, 65]",0.09616896089705812,-2.5629731220737577,0,54,65
"[0, 56, 58]",0.23641695449762795,2.4877349011379817,0,56,58
"[0, 56, 61]",0.010490166649873343,-4.194604166183751,0,56,61
"[0, 56, 65]",0.048049382914223115,-2.6378333782600487,0,56,65
"[0, 58, 65]",0.15605832387640484,-2.2880664841433465,0,58,65
"[0, 58, 67]",0.23641695449762765,4.148814000118307,0,58,67
"[0, 61, 65]",0.048049382914223115,0.7944410320205275,0,61,65
"[0, 65, 66]",0.09616896089705776,-3.1032480581375084,0,65,66
"[0, 66, 67]",0.17289662968924432,-4.073315200326622,0,66,67
"[1, 2, 3]",0.0480493829142228,2.3786608295271603,1,2,3
"[1, 2, 4]",0.0961689608970578,-6.2336038130352405,1,2,4
"[1, 2, 5]",0.09616896089705756,-4.936085611456562,1,2,5
"[1, 2, 9]",0.04804938291422319,-2.704966642992217,1,2,9
"[1, 2, 17]",0.09616896089705756,-6.536201620032076,1,2,17
"[1, 2, 19]",0.1560583238764046,-6.602899821944263,1,2,19
"[1, 2, 35]",0.04804938291422325,3.3588214156897926,1,2,35
"[1, 2, 38]",0.04804938291422319,2.792222226587384,1,2,38
"[1, 2, 39]",0.04804938291422319,2.6325956179830317,1,2,39
"[1, 2, 42]",0.04804938291422337,0.4891399592711458,1,2,42
"[1, 2, 51]",0.0961689608970578,-7.21398045461935,1,2,51
"[1, 2, 53]",0.15605832387640514,-6.727481496676695,1,2,53
"[1, 2, 60]",0.1560583238764046,-7.801081889016395,1,2,60
"[1, 2, 65]",0.04229342403762438,-6.170817438023832,1,2,65
"[1, 2, 69]",0.09167337432129294,-6.961611231619438,1,2,69
"[1, 3, 5]",0.09616896089705748,-0.25613701422074153,1,3,5
"[1, 3, 14]",0.048049382914223074,2.1128425582373644,1,3,14
"[1, 3, 20]",0.022044875173659304,-2.782970477994241,1,3,20
"[1, 3, 31]",0.04804938291422283,-2.589459884333376,1,3,31
"[1, 3, 34]",0.09616896089705797,-8.188602175557708,1,3,34
"[1, 3, 37]",0.1129212760823854,5.034795397089049,1,3,37
"[1, 3, 38]",0.15138781886599725,8.66422226661593,1,3,38
"[1, 3, 44]",0.17289662968924402,-12.303848445986896,1,3,44
"[1, 3, 51]",0.15138781886599725,4.727954081092003,1,3,51
"[1, 3, 56]",0.1728966296892444,-1.0197281028456329,1,3,56
"[1, 3, 60]",0.20323844564591,7.6416021827355864,1,3,60
"[1, 3, 69]",0.048049382914222886,0.8040212789027237,1,3,69
"[1, 4, 5]",0.1513878188659975,13.321608824644654,1,4,5
"[1, 4, 9]",0.1513878188659975,5.5601660986630925,1,4,9
"[1, 4, 31]",0.13964454680146576,1.398202155470095,1,4,31
"[1, 4, 35]",0.15138781886599725,10.118417012877863,1,4,35
"[1, 4, 38]",0.1513878188659975,12.22140038832571,1,4,38
"[1, 4, 39]",0.1513878188659975,13.638096420586464,1,4,39
"[1, 4, 42]",0.1486342791799468,-5.071756745662454,1,4,42
"[1, 4, 48]",0.2364169544976276,3.1400991296965115,1,4,48
"[1, 4, 56]",0.17289662968924435,-0.12917286799312144,1,4,56
"[1, 4, 57]",0.1513878188659975,15.240546279838505,1,4,57
"[1, 4, 58]",0.07284598674080836,-3.177781145945961,1,4,58
"[1, 4, 60]",0.23091043237757666,14.451840301213851,1,4,60
"[1, 4, 64]",0.2364169544976276,5.208631502137947,1,4,64
"[1, 4, 65]",0.09616896089705793,-0.7692309542959226,1,4,65
"[1, 5, 9]",0.09616896089705773,-1.3773227262027783,1,5,9
"[1, 5, 14]",0.23641695449762784,16.180002166843536,1,5,14
"[1, 5, 15]",0.23641695449762784,12.272135883718441,1,5,15
"[1, 5, 18]",0.15138781886599725,3.8131139967017615,1,5,18
"[1, 5, 19]",0.048049382914223136,2.444965875744831,1,5,19
"[1, 5, 20]",0.15138781886599725,4.855483839336837,1,5,20
"[1, 5, 34]",0.09616896089705797,-7.791950518078918,1,5,34
"[1, 5, 36]",0.0941239930204048,3.46386159050382,1,5,36
"[1, 5, 37]",0.050301313596928764,-4.753017838239899,1,5,37
"[1, 5, 49]",0.15138781886599725,9.550290623173368,1,5,49
"[1, 5, 55]",0.08107063574923971,-0.4691844532133995,1,5,55
"[1, 5, 56]",0.022044875173659374,1.1293084958923405,1,5,56
"[1, 9, 14]",0.17289662968924413,-8.326398540921364,1,9,14
"[1, 9, 18]",0.061452560822067376,-5.006661198636071,1,9,18
"[1, 9, 20]",0.15138781886599725,3.293695248071609,1,9,20
"[1, 9, 25]",0.2364169544976277,5.477530698702136,1,9,25
"[1, 9, 31]",0.2364169544976277,3.250818126660992,1,9,31
"[1, 9, 36]",0.1069015923425115,-0.7509079670030259,1,9,36
"[1, 9, 37]",0.029303338642224182,-3.1660112394161457,1,9,37
"[1, 9, 39]",0.00975448430155693,-0.9321552490331726,1,9,39
"[1, 9, 44]",0.17289662968924402,-12.194604090069252,1,9,44
"[1, 9, 53]",0.17153304268285705,2.760973670836272,1,9,53
"[1, 9, 55]",0.07008312958865237,0.1716321040303157,1,9,55
"[1, 9, 56]",0.022044875173659374,0.25764088041848154,1,9,56
"[1, 9, 69]",0.039406680487605636,-1.094413088490901,1,9,69
"[1, 14, 18]",0.2364169544976279,4.022728192872029,1,14,18
"[1, 14, 20]",0.23641695449762795,5.474328613789893,1,14,20
"[1, 14, 34]",0.048049382914222866,2.075875520090712,1,14,34
"[1, 14, 39]",0.048049382914222866,3.0509469216235954,1,14,39
"[1, 14, 42]",0.2364169544976282,14.966642399475305,1,14,42
"[1, 14, 44]",0.0369040299305126,0.586850422989734,1,14,44
"[1, 14, 55]",0.08107063574923977,-2.7765857395092723,1,14,55
"[1, 14, 60]",0.23641695449762795,5.9356229168178976,1,14,60
"[1, 14, 64]",0.036904029930512935,-2.821291156613128,1,14,64
"[1, 14, 69]",0.23641695449762795,7.58150069261638,1,14,69
"[1, 15, 19]",0.1560583238764048,-4.946247708457584,1,15,19
"[1, 15, 25]",0.1560583238764046,0.04737373520683974,1,15,25
"[1, 15, 38]",0.048049382914222866,2.573609518771772,1,15,38
"[1, 15, 44]",0.03690402993051298,-2.0272581513076773,1,15,44
"[1, 17, 18]",0.15138781886599725,8.490086485512894,1,17,18
"[1, 17, 19]",0.048049382914223074,2.4482038819493503,1,17,19
"[1, 17, 20]",0.15138781886599725,1.0036528601834305,1,17,20
"[1, 17, 22]",0.04804938291422303,1.139267583462031,1,17,22
"[1, 17, 26]",0.15138781886599725,15.567732440096801,1,17,26
"[1, 17, 34]",0.09616896089705797,-7.787288495816304,1,17,34
"[1, 17, 36]",0.23641695449762784,2.2278668548292977,1,17,36
"[1, 17, 42]",0.23641695449762784,5.34612742203095,1,17,42
"[1, 17, 44]",0.02204487517365936,-1.888678591421084,1,17,44
"[1, 17, 55]",0.01984707163641697,-4.5852019859302136,1,17,55
"[1, 17, 56]",0.022044875173659374,0.8715594646437159,1,17,56
"[1, 17, 59]",0.15138781886599725,5.007927019587682,1,17,59
"[1, 17, 60]",0.23641695449762784,14.108188630441385,1,17,60
"[1, 17, 65]",0.048049382914222984,1.5629115294262927,1,17,65
"[1, 17, 69]",0.048049382914222886,0.4723879983714507,1,17,69
"[1, 18, 20]",0.09616896089705823,-0.13618594272494966,1,18,20
"[1, 18, 27]",0.17289662968924446,-3.3417095386652247,1,18,27
"[1, 18, 35]",0.15138781886599725,7.032312003510616,1,18,35
"[1, 18, 42]",0.23641695449762784,8.984517395230267,1,18,42
"[1, 18, 44]",0.17289662968924402,-12.404074636547954,1,18,44
"[1, 18, 51]",0.15138781886599725,4.050504466084808,1,18,51
"[1, 18, 56]",0.022044875173659374,0.6633460549307197,1,18,56
"[1, 18, 59]",0.09616896089705776,-13.50425053651201,1,18,59
"[1, 18, 60]",0.23641695449762784,9.157875013647685,1,18,60
"[1, 18, 65]",0.02698485812803593,-3.4754007947541874,1,18,65
"[1, 18, 69]",0.23641695449762784,4.581366075920112,1,18,69
"[1, 19, 25]",0.2364169544976275,4.803022622105196,1,19,25
"[1, 19, 31]",0.23641695449762765,11.643029029362413,1,19,31
"[1, 19, 34]",0.048049382914222866,2.9391857927257203,1,19,34
"[1, 19, 35]",0.17289662968924435,-3.8377821023365333,1,19,35
"[1, 19, 39]",0.048049382914222866,3.0003419661702075,1,19,39
"[1, 19, 48]",0.2364169544976279,0.7395665454400948,1,19,48
"[1, 19, 56]",0.036904029930512734,1.919720034725373,1,19,56
"[1, 19, 58]",0.03690402993051271,-0.7920135918693703,1,19,58
"[1, 19, 65]",0.04804938291422307,1.7981182265989162,1,19,65
"[1, 20, 25]",0.0480493829142226,-10.177831678867227,1,20,25
"[1, 20, 34]",0.04229342403762479,-8.365510490362556,1,20,34
"[1, 20, 35]",0.15138781886599725,5.996875609060486,1,20,35
"[1, 20, 37]",0.11292127608238507,0.1627628592330872,1,20,37
"[1, 20, 39]",0.1513878188659975,5.8518285765270575,1,20,39
"[1, 20, 49]",0.1513878188659975,5.010397764620841,1,20,49
"[1, 20, 55]",0.08107063574923959,-1.4463803873322114,1,20,55
"[1, 20, 60]",0.2364169544976276,5.234871951521804,1,20,60
"[1, 20, 64]",0.2364169544976276,3.153893883064372,1,20,64
"[1, 20, 65]",0.0480493829142232,0.29616091520271226,1,20,65
"[1, 22, 25]",0.15605832387640448,-6.186201552105299,1,22,25
"[1, 22, 27]",0.08876602434897107,0.11312675565331888,1,22,27
"[1, 22, 35]",0.09412399302040513,3.7379541869586412,1,22,35
"[1, 22, 37]",0.11292127608238565,5.215652369647193,1,22,37
"[1, 22, 42]",0.2364169544976282,6.764012197759013,1,22,42
"[1, 22, 44]",0.17289662968924424,-11.510812730620074,1,22,44
"[1, 22, 53]",0.15605832387640492,-1.2706015819730077,1,22,53
"[1, 22, 55]",0.08107063574923977,-0.7681284714894296,1,22,55
"[1, 22, 56]",0.03690402993051285,-0.056619807663647485,1,22,56
"[1, 22, 57]",0.2364169544976279,4.022216099962764,1,22,57
"[1, 22, 59]",0.2364169544976279,11.052660138950241,1,22,59
"[1, 22, 60]",0.036904029930512935,-0.14300164974440932,1,22,60
"[1, 22, 65]",0.04804938291422307,0.033843170999800165,1,22,65
"[1, 25, 34]",0.04804938291422257,0.28718860942068497,1,25,34
"[1, 25, 37]",0.11292127608238503,3.814365861706676,1,25,37
"[1, 25, 44]",0.03690402993051256,-2.701953949922114,1,25,44
"[1, 25, 53]",0.0369040299305124,-0.662415770938658,1,25,53
"[1, 25, 55]",0.01252498914455725,-4.546720124822915,1,25,55
"[1, 25, 56]",0.09167337432129304,-2.887882524875911,1,25,56
"[1, 25, 57]",0.2364169544976273,9.838353868494654,1,25,57
"[1, 25, 59]",0.2364169544976273,10.71719971784508,1,25,59
"[1, 26, 34]",0.0032161827062969013,-10.835433212924741,1,26,34
"[1, 26, 38]",0.15138781886599725,11.282635476150627,1,26,38
"[1, 26, 42]",0.23641695449762784,4.483188819504402,1,26,42
"[1, 26, 44]",0.17289662968924402,-11.676897722889715,1,26,44
"[1, 26, 48]",0.2364169544976276,3.139548187424168,1,26,48
"[1, 26, 59]",0.022044875173659287,1.8316536751854169,1,26,59
"[1, 27, 31]",0.23641695449762765,10.14323188228207,1,27,31
"[1, 27, 37]",0.11292127608238565,2.727378339091066,1,27,37
"[1, 27, 51]",0.1069015923425117,-1.855873171075356,1,27,51
"[1, 27, 53]",0.2364169544976282,3.0173405343060864,1,27,53
"[1, 27, 55]",0.08107063574923977,-2.8390862304659463,1,27,55
"[1, 27, 56]",0.0916733743212937,-5.514443922535144,1,27,56
"[1, 27, 58]",0.23641695449762795,4.204819476762422,1,27,58
"[1, 27, 60]",0.08450170108784677,-1.0684810366447903,1,27,60
"[1, 27, 65]",0.04804938291422307,0.3399944971534445,1,27,65
"[1, 31, 42]",0.15605832387640484,-2.9177196561831664,1,31,42
"[1, 31, 44]",0.03690402993051268,-0.9449399355927568,1,31,44
"[1, 31, 48]",0.059580110420150184,-0.346148601970345,1,31,48
"[1, 31, 53]",0.23641695449762765,9.070289777081776,1,31,53
"[1, 31, 59]",0.048049382914222935,-3.498339621988965,1,31,59
"[1, 31, 64]",0.15605832387640464,-11.89723424716988,1,31,64
"[1, 34, 35]",0.0032161827062967925,-9.114563717937244,1,34,35
"[1, 34, 36]",0.04804938291422281,-4.837260499139234,1,34,36
"[1, 34, 37]",0.006108073057837196,-4.364226338895559,1,34,37
"[1, 34, 38]",0.048049382914223435,2.7041679777596213,1,34,38
"[1, 34, 42]",0.04804938291422296,-2.493136024568446,1,34,42
"[1, 34, 44]",0.003216182706296628,-20.305490822747863,1,34,44
"[1, 34, 48]",0.1560583238764048,-7.003564337679556,1,34,48
"[1, 34, 49]",0.04804938291422301,0.8159278138828796,1,34,49
"[1, 34, 55]",0.01984707163641729,-8.174051803662415,1,34,55
"[1, 34, 56]",0.01931119589073253,-11.716993530381437,1,34,56
"[1, 34, 57]",0.04229342403762477,-7.0969614081325485,1,34,57
"[1, 34, 58]",0.04804938291422281,-7.368331887340897,1,34,58
"[1, 34, 60]",0.04804938291422281,1.0493083012550208,1,34,60
"[1, 35, 37]",0.05030131359692889,-4.786645097516674,1,35,37
"[1, 35, 38]",0.1513878188659975,1.836311510987352,1,35,38
"[1, 35, 44]",0.17289662968924413,-12.123941849563707,1,35,44
"[1, 35, 56]",0.17289662968924435,0.05311711329570379,1,35,56
"[1, 35, 57]",0.1513878188659975,8.012798035041646,1,35,57
"[1, 35, 60]",0.2364169544976276,15.556643298218482,1,35,60
"[1, 36, 38]",0.2364169544976279,13.045011340429296,1,36,38
"[1, 36, 42]",0.15605832387640498,-12.707500400764538,1,36,42
"[1, 36, 53]",0.2300690492498127,5.048244923821908,1,36,53
"[1, 36, 55]",0.08107063574923977,0.24965364071741106,1,36,55
"[1, 36, 60]",0.23641695449762795,9.520892762093787,1,36,60
"[1, 36, 64]",0.23641695449762795,4.81886283064684,1,36,64
"[1, 37, 39]",0.050301313596928764,-3.203595068831352,1,37,39
"[1, 37, 44]",0.05007605840112818,-16.424716823178578,1,37,44
"[1, 37, 49]",0.029303338642223706,-0.09547653181280323,1,37,49
"[1, 37, 51]",0.05030131359692888,-4.2811812730597865,1,37,51
"[1, 37, 58]",0.11292127608238575,-1.2721549596577084,1,37,58
"[1, 37, 59]",0.11292127608238553,5.980429156506282,1,37,59
"[1, 37, 69]",0.046906647672861776,-0.7552856208819652,1,37,69
"[1, 38, 44]",0.02204487517365936,-0.3032854976096506,1,38,44
"[1, 38, 49]",0.15138781886599725,8.129813708779647,1,38,49
"[1, 38, 57]",0.15138781886599725,13.746634717532586,1,38,57
"[1, 38, 65]",0.09616896089705776,-0.5279412015834852,1,38,65
"[1, 38, 69]",0.048049382914222886,0.7609348003907055,1,38,69
"[1, 39, 44]",0.003216182706296841,-24.71410405127957,1,39,44
"[1, 39, 55]",0.07008312958865237,-2.3431131494485165,1,39,55
"[1, 39, 56]",0.1077150279857876,-2.8581337659557486,1,39,56
"[1, 42, 49]",0.04804938291422276,-0.11860672333294532,1,42,49
"[1, 42, 56]",0.1728966296892448,-0.07372821155126985,1,42,56
"[1, 42, 57]",0.2364169544976282,15.026031940520248,1,42,57
"[1, 42, 60]",0.2364169544976281,7.517544476876978,1,42,60
"[1, 42, 69]",0.2364169544976281,7.799629292895648,1,42,69
"[1, 44, 51]",0.022044875173659127,-8.183800717874618,1,44,51
"[1, 44, 56]",0.01931119589073181,-16.616718373833965,1,44,56
"[1, 44, 58]",0.09167337432129334,-16.166270243979294,1,44,58
"[1, 44, 60]",0.17289662968924424,-12.867430780387714,1,44,60
"[1, 44, 64]",0.17289662968924424,-12.434455896440394,1,44,64
"[1, 44, 65]",0.003216182706296717,-13.280761233109246,1,44,65
"[1, 44, 69]",0.09167337432129334,-11.652314108738024,1,44,69
"[1, 48, 49]",0.04804938291422271,-5.003801172013923,1,48,49
"[1, 48, 55]",0.08107063574923959,-1.0871175040691003,1,48,55
"[1, 48, 58]",0.22599199159151165,1.197437401522132,1,48,58
"[1, 48, 59]",0.23641695449762765,0.3648660055169319,1,48,59
"[1, 48, 69]",0.23641695449762765,2.6637994663717093,1,48,69
"[1, 49, 55]",0.07008312958865237,-0.5951708167659113,1,49,55
"[1, 49, 56]",0.1728966296892444,-1.0720176807859405,1,49,56
"[1, 49, 58]",0.048049382914223074,-4.870545751723488,1,49,58
"[1, 49, 65]",0.09616896089705776,-0.7055169665479752,1,49,65
"[1, 51, 55]",0.07008312958865233,-0.20455883129727329,1,51,55
"[1, 51, 58]",0.048049382914223164,-1.1495342678975542,1,51,58
"[1, 51, 59]",0.1513878188659975,6.067513412787171,1,51,59
"[1, 51, 65]",0.09616896089705793,-0.4722013295904537,1,51,65
"[1, 53, 55]",0.0810706357492396,-3.240823859184875,1,53,55
"[1, 53, 56]",0.1728966296892448,-0.01980328411249133,1,53,56
"[1, 53, 58]",0.15605832387640498,-2.547230665629648,1,53,58
"[1, 53, 65]",0.04804938291422303,1.6948627789373385,1,53,65
"[1, 55, 59]",0.07008312958865236,1.1281904420214364,1,55,59
